,CID,HBondDonorCount,HBondAcceptorCount,MolecularWeight,XLogP,CanonicalSMILES,IsomericSMILES,HitFreq,Include
23072,51960488,2,2,355.5,4.6,CC1CC(CN(C1)CCCCNC(=O)C2=CC3=C(C=C2)NC(=C3C)C)C,C[C@H]1C[C@@H](CN(C1)CCCCNC(=O)C2=CC3=C(C=C2)NC(=C3C)C)C,2,0
23073,51960490,2,2,355.5,4.6,CC1CC(CN(C1)CCCCNC(=O)C2=CC3=C(C=C2)NC(=C3C)C)C,C[C@@H]1C[C@H](CN(C1)CCCCNC(=O)C2=CC3=C(C=C2)NC(=C3C)C)C,2,0
23074,52161005,1,2,327.4,2.2,CC1=C(NC2=C1C=C(C=C2)C(=O)N3CCC(CC3)C(=O)N(C)C)C,CC1=C(NC2=C1C=C(C=C2)C(=O)N3CCC(CC3)C(=O)N(C)C)C,2,1
23075,52252157,2,3,337.4,3.0,CC(CN1CCOCC1)NC(=O)C2=CC3=C(N2)C=CC4=CC=CC=C43,C[C@@H](CN1CCOCC1)NC(=O)C2=CC3=C(N2)C=CC4=CC=CC=C43,2,0
23076,52252158,2,3,337.4,3.0,CC(CN1CCOCC1)NC(=O)C2=CC3=C(N2)C=CC4=CC=CC=C43,C[C@H](CN1CCOCC1)NC(=O)C2=CC3=C(N2)C=CC4=CC=CC=C43,2,0
23077,52260696,2,3,343.4,2.9,CCOC(=O)NC1CCCN(C1)C(=O)C2=CC3=C(C=C2)NC(=C3C)C,CCOC(=O)N[C@@H]1CCCN(C1)C(=O)C2=CC3=C(C=C2)NC(=C3C)C,2,0
23078,52260697,2,3,343.4,2.9,CCOC(=O)NC1CCCN(C1)C(=O)C2=CC3=C(C=C2)NC(=C3C)C,CCOC(=O)N[C@H]1CCCN(C1)C(=O)C2=CC3=C(C=C2)NC(=C3C)C,2,0
23079,52295287,1,3,297.4,2.8,CC1=CC2=CC(=C(N=C2C=C1)C)C(=O)NCC3CCCN3C,CC1=CC2=CC(=C(N=C2C=C1)C)C(=O)NC[C@@H]3CCCN3C,2,0
23080,52295289,1,3,297.4,2.8,CC1=CC2=CC(=C(N=C2C=C1)C)C(=O)NCC3CCCN3C,CC1=CC2=CC(=C(N=C2C=C1)C)C(=O)NC[C@H]3CCCN3C,2,0
23081,52304863,3,2,349.4,3.7,CC1=C(NC2=C1C=C(C=C2)C(=O)NC3=CC=C(C=C3)C(=O)NC(C)C)C,CC1=C(NC2=C1C=C(C=C2)C(=O)NC3=CC=C(C=C3)C(=O)NC(C)C)C,3,1
23082,52378711,1,3,325.4,2.3,CC1=CC2=CC(=C(N=C2C=C1)C)C(=O)NC3CC(=O)N(C3)C(C)C,CC1=CC2=CC(=C(N=C2C=C1)C)C(=O)N[C@@H]3CC(=O)N(C3)C(C)C,2,0
23083,52378712,1,3,325.4,2.3,CC1=CC2=CC(=C(N=C2C=C1)C)C(=O)NC3CC(=O)N(C3)C(C)C,CC1=CC2=CC(=C(N=C2C=C1)C)C(=O)N[C@H]3CC(=O)N(C3)C(C)C,2,0
23084,52528558,2,2,282.34,3.2,CC(COC)NC(=O)C1=CC2=C(N1)C=CC3=CC=CC=C32,C[C@@H](COC)NC(=O)C1=CC2=C(N1)C=CC3=CC=CC=C32,2,0
23085,52528559,2,2,282.34,3.2,CC(COC)NC(=O)C1=CC2=C(N1)C=CC3=CC=CC=C32,C[C@H](COC)NC(=O)C1=CC2=C(N1)C=CC3=CC=CC=C32,2,0
23088,52671399,1,1,300.4,4.9,CCCCCN(C(C)C)C(=O)C1=CC2=C(C=C1)NC(=C2C)C,CCCCCN(C(C)C)C(=O)C1=CC2=C(C=C1)NC(=C2C)C,2,1
23089,53013361,3,2,349.4,4.7,CCCNC(=O)C1=C(C2=C(N1)C=CC(=C2)C)NC(=O)C3=CC=CC(=C3)C,CCCNC(=O)C1=C(C2=C(N1)C=CC(=C2)C)NC(=O)C3=CC=CC(=C3)C,2,1
23092,53013366,3,2,349.4,4.7,CCC(C)NC(=O)C1=C(C2=CC=CC=C2N1)NC(=O)C3=CC=CC(=C3)C,CC[C@H](C)NC(=O)C1=C(C2=CC=CC=C2N1)NC(=O)C3=CC=CC(=C3)C,2,1
23093,53020900,1,3,345.4,4.7,CC1=CC(=CC=C1)NC2=CC(=NC3=C2C=C(C=C3)C)C(=O)N4CCCC4,CC1=CC(=CC=C1)NC2=CC(=NC3=C2C=C(C=C3)C)C(=O)N4CCCC4,2,1
23094,53020901,1,3,345.4,4.7,CC1=CC=C(C=C1)NC2=CC(=NC3=C2C=C(C=C3)C)C(=O)N4CCCC4,CC1=CC=C(C=C1)NC2=CC(=NC3=C2C=C(C=C3)C)C(=O)N4CCCC4,2,1
23097,53137846,2,2,311.4,1.7,CNC(=O)C1=CC2=C(C=C1)NC3=C2CN(CC3)C(=O)C4CCC4,CNC(=O)C1=CC2=C(C=C1)NC3=C2CN(CC3)C(=O)C4CCC4,2,1
23098,53137857,1,2,401.5,3.8,CCN(C1=CC=CC=C1)C(=O)C2=CC3=C(C=C2)NC4=C3CN(CC4)C(=O)C5CCC5,CCN(C1=CC=CC=C1)C(=O)C2=CC3=C(C=C2)NC4=C3CN(CC4)C(=O)C5CCC5,2,1
23099,53137858,1,2,401.5,3.8,CC1=CC=C(C=C1)N(C)C(=O)C2=CC3=C(C=C2)NC4=C3CN(CC4)C(=O)C5CCC5,CC1=CC=C(C=C1)N(C)C(=O)C2=CC3=C(C=C2)NC4=C3CN(CC4)C(=O)C5CCC5,2,1
23100,53137859,1,2,387.5,3.4,CN(C1=CC=CC=C1)C(=O)C2=CC3=C(C=C2)NC4=C3CN(CC4)C(=O)C5CCC5,CN(C1=CC=CC=C1)C(=O)C2=CC3=C(C=C2)NC4=C3CN(CC4)C(=O)C5CCC5,2,1
23101,53513784,2,3,393.5,4.3,CC(C)(C)OC(=O)NC1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC4=CC=CC=C43,CC(C)(C)OC(=O)NC1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC4=CC=CC=C43,2,1
23102,53515020,2,2,299.37,1.6,CC1=C(NC2=C1C=C(C=C2)C(=O)N3CCCC(C3)C(=O)N)C,CC1=C(NC2=C1C=C(C=C2)C(=O)N3CCCC(C3)C(=O)N)C,2,1
23103,53528042,2,2,309.4,2.2,CCN1C=C(C=CC1=O)NC(=O)C2=CC3=C(C=C2)NC(=C3C)C,CCN1C=C(C=CC1=O)NC(=O)C2=CC3=C(C=C2)NC(=C3C)C,2,1
23104,53528848,3,2,313.4,2.2,CC1=C(NC2=C1C=C(C=C2)C(=O)NC3CCC(CC3)C(=O)N)C,CC1=C(NC2=C1C=C(C=C2)C(=O)NC3CCC(CC3)C(=O)N)C,2,1
23105,53534075,2,3,402.5,3.8,CN1CCN(CC1)CC2=CC(=CC=C2)NC(=O)C3=CC4=C(C=C3)NC5=C4CCCC5,CN1CCN(CC1)CC2=CC(=CC=C2)NC(=O)C3=CC4=C(C=C3)NC5=C4CCCC5,2,1
23106,53536579,2,3,337.4,2.9,C1COCCN1CCCNC(=O)C2=CC3=C(N2)C=CC4=CC=CC=C43,C1COCCN1CCCNC(=O)C2=CC3=C(N2)C=CC4=CC=CC=C43,2,1
23107,53561616,1,3,345.4,2.8,CC1=NC2=C(C=CC=C2NC(=O)C3=CC4=C(C=C3)N(CC4)C(=O)C)C=C1,CC1=NC2=C(C=CC=C2NC(=O)C3=CC4=C(C=C3)N(CC4)C(=O)C)C=C1,3,1
23108,53563835,1,3,297.35,1.9,CC1=CC2=CC(=C(N=C2C=C1)C)C(=O)N3CCCC3C(=O)N,CC1=CC2=CC(=C(N=C2C=C1)C)C(=O)N3CCCC3C(=O)N,2,0
23109,53587392,1,2,311.4,3.4,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3CCCC3C4CCCN4C,CC1=CC2=C(C=C1)NC(=C2)C(=O)N3CCCC3C4CCCN4C,2,1
23110,54880753,3,2,231.29,1.2,CC1=C(NC2=C1C=C(C=C2)C(=O)NCCN)C,CC1=C(NC2=C1C=C(C=C2)C(=O)NCCN)C,2,1
23111,55340451,1,2,351.4,2.5,C1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N4CCN(CC4)C(=O)C5CC5,C1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N4CCN(CC4)C(=O)C5CC5,2,1
23112,55341278,1,3,311.4,3.2,CCN1CCCC1CNC(=O)C2=C3C=C(C=CC3=NC(=C2)C)C,CCN1CCCC1CNC(=O)C2=C3C=C(C=CC3=NC(=C2)C)C,2,1
23113,55428908,2,4,412.5,2.1,COCCCNC(=O)CN1CCN(CC1)C(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,COCCCNC(=O)CN1CCN(CC1)C(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,4,1
23114,55464101,2,1,318.4,4.8,CC1=CC(=C2C=C(NC2=C1)C(=O)NC3CCC4=CC=CC=C4C3)C,CC1=CC(=C2C=C(NC2=C1)C(=O)NC3CCC4=CC=CC=C4C3)C,2,1
23115,55489691,3,2,373.4,3.9,C1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)NC4=CC=C(C=C4)C(=O)NC5CC5,C1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)NC4=CC=C(C=C4)C(=O)NC5CC5,2,1
23116,55492186,2,3,421.6,3.8,CC1=CC(=CC=C1)C(=O)NC(CCSC)C(=O)N2CCC3=C(C2)C4=CC=CC=C4N3,CC1=CC(=CC=C1)C(=O)NC(CCSC)C(=O)N2CCC3=C(C2)C4=CC=CC=C4N3,2,1
23117,55521692,2,3,383.5,4.0,CC(C)CC(CNC(=O)C1=CC2=C(C=C1)NC3=C2CCCC3)N4CCOCC4,CC(C)CC(CNC(=O)C1=CC2=C(C=C1)NC3=C2CCCC3)N4CCOCC4,2,1
23118,55549207,3,2,361.4,3.5,C1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)NCCNC(=O)C4=CC=CC=C4,C1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)NCCNC(=O)C4=CC=CC=C4,3,1
23119,55557882,2,2,408.5,3.6,C1CCC(CC1)NC(=O)N2CCN(CC2)C(=O)C3=CC4=C(C=C3)NC5=C4CCCC5,C1CCC(CC1)NC(=O)N2CCN(CC2)C(=O)C3=CC4=C(C=C3)NC5=C4CCCC5,2,1
23120,55564296,1,2,429.6,4.5,CC(C)(C1=CC=CC=C1)C(=O)N2CCN(CC2)C(=O)C3=CC4=C(C=C3)NC5=C4CCCC5,CC(C)(C1=CC=CC=C1)C(=O)N2CCN(CC2)C(=O)C3=CC4=C(C=C3)NC5=C4CCCC5,3,1
23121,55578799,2,2,375.5,4.0,CC1=CC=C(C=C1)NC(=O)CN(C)C(=O)C2=CC=CC3=C2NC4=C3CCCC4,CC1=CC=C(C=C1)NC(=O)CN(C)C(=O)C2=CC=CC3=C2NC4=C3CCCC4,2,1
23122,55584411,1,2,351.5,3.8,C1CCC(C1)N2CCN(CC2)C(=O)C3=CC4=C(C=C3)NC5=C4CCCC5,C1CCC(C1)N2CCN(CC2)C(=O)C3=CC4=C(C=C3)NC5=C4CCCC5,3,1
23123,55643662,1,3,359.4,4.2,CC1=C(C(=CC=C1)C(=O)N2CCCC2)NC(=O)C3=NC4=CC=CC=C4C=C3,CC1=C(C(=CC=C1)C(=O)N2CCCC2)NC(=O)C3=NC4=CC=CC=C4C=C3,2,1
23124,55660367,2,3,391.5,3.6,CC1=CC(=CC=C1)C(CNC(=O)C2=CC3=C(C=C2)NC(=C3C)C)N4CCOCC4,CC1=CC(=CC=C1)C(CNC(=O)C2=CC3=C(C=C2)NC(=C3C)C)N4CCOCC4,3,1
23125,55678046,2,4,389.5,2.8,CS(=O)(=O)NCC1CCCCN1C(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,CS(=O)(=O)NCC1CCCCN1C(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,2,1
23126,55724060,3,2,377.5,4.5,CCNC(=O)C1=CC=CC(=C1)CNC(=O)C2=CC3=C(N2)C=C(C=C3)C(C)(C)C,CCNC(=O)C1=CC=CC(=C1)CNC(=O)C2=CC3=C(N2)C=C(C=C3)C(C)(C)C,2,1
23127,55724882,2,2,367.5,4.6,CC1CCN(CC1)CCCCNC(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,CC1CCN(CC1)CCCCNC(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,2,1
23128,55724967,3,2,375.5,3.7,CCNC(=O)C1=CC=CC(=C1)CNC(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,CCNC(=O)C1=CC=CC(=C1)CNC(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,2,1
23129,55725818,2,3,430.5,3.3,CN1CCN(CC1)C(=O)C2=CC=C(C=C2)CNC(=O)C3=CC4=C(C=C3)NC5=C4CCCC5,CN1CCN(CC1)C(=O)C2=CC=C(C=C2)CNC(=O)C3=CC4=C(C=C3)NC5=C4CCCC5,4,1
23130,55768608,2,2,363.5,4.2,CCN(CC)CC1=CC=CC(=C1)CNC(=O)C2=CC3=C(C=C2)NC(=C3C)C,CCN(CC)CC1=CC=CC(=C1)CNC(=O)C2=CC3=C(C=C2)NC(=C3C)C,2,1
23132,55815447,2,4,426.6,3.3,CC(C)(C)OC(=O)N1CCN(CC1)CCNC(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,CC(C)(C)OC(=O)N1CCN(CC1)CCNC(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,2,1
23133,55836158,1,2,395.5,3.9,CCCCN(C)C(=O)C1CCN(CC1)C(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,CCCCN(C)C(=O)C1CCN(CC1)C(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,2,1
23134,55853893,3,2,367.5,4.0,C1CCC(CC1)C(=O)NCCNC(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,C1CCC(CC1)C(=O)NCCNC(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,2,1
23135,55855144,2,2,353.5,2.8,C1CCN(CC1)C(=O)CCNC(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,C1CCN(CC1)C(=O)CCNC(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,2,1
23136,55860094,2,3,432.5,2.3,CC1=CC(=CC(=C1)C(=O)NCC(=O)N2CCN(CC2)C(=O)CC3=CNC4=CC=CC=C43)C,CC1=CC(=CC(=C1)C(=O)NCC(=O)N2CCN(CC2)C(=O)CC3=CNC4=CC=CC=C43)C,2,1
23137,55929034,1,2,377.5,4.1,CCN1C2=CC=CC=C2C=C1C(=O)N(C)CC(=O)NC3=C(C=C(C=C3C)C)C,CCN1C2=CC=CC=C2C=C1C(=O)N(C)CC(=O)NC3=C(C=C(C=C3C)C)C,3,1
23138,55953940,2,3,397.5,2.7,COCCCNC(=O)C1CCN(CC1)C(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,COCCCNC(=O)C1CCN(CC1)C(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,2,1
23139,55959076,2,2,369.5,3.9,CCC(CC)C(=O)N1CCC(CC1)NC(=O)C2=CC3=C(C=C2)NC(=C3C)C,CCC(CC)C(=O)N1CCC(CC1)NC(=O)C2=CC3=C(C=C2)NC(=C3C)C,2,1
23140,55968261,2,2,399.5,4.9,CC(C)(C)C1=CC2=C(C=C1)C=C(N2)C(=O)NC3=CC=C(C=C3)CN4C=CC=CC4=O,CC(C)(C)C1=CC2=C(C=C1)C=C(N2)C(=O)NC3=CC=C(C=C3)CN4C=CC=CC4=O,2,1
23141,55972233,3,2,363.5,4.5,CCNC(=O)C1=CC=C(C=C1)NC(=O)C2=CC3=C(N2)C=C(C=C3)C(C)(C)C,CCNC(=O)C1=CC=C(C=C1)NC(=O)C2=CC3=C(N2)C=C(C=C3)C(C)(C)C,2,1
23142,55975902,1,2,355.5,3.2,CC1=C(NC2=C1C=C(C=C2)C(=O)N3CCN(CC3)C(=O)CCC(C)C)C,CC1=C(NC2=C1C=C(C=C2)C(=O)N3CCN(CC3)C(=O)CCC(C)C)C,3,1
23143,55979010,2,2,403.5,4.9,CC1=C(NC2=C1C=C(C=C2)C(=O)NC3=CC=C(C=C3)C(=O)N(C)C4CCCCC4)C,CC1=C(NC2=C1C=C(C=C2)C(=O)NC3=CC=C(C=C3)C(=O)N(C)C4CCCCC4)C,3,1
23144,55986005,2,3,438.6,3.7,CC(C)(CNC(=O)C1CCN(CC1)C(=O)C2=CC3=C(C=C2)NC4=C3CCCC4)CN(C)C,CC(C)(CNC(=O)C1CCN(CC1)C(=O)C2=CC3=C(C=C2)NC4=C3CCCC4)CN(C)C,2,1
23146,56000769,2,2,335.4,3.9,CC1=CC(=C2C=C(NC2=C1)C(=O)NCCN(C)CC3=CC=CC=C3)C,CC1=CC(=C2C=C(NC2=C1)C(=O)NCCN(C)CC3=CC=CC=C3)C,2,1
23147,56014620,1,3,373.5,4.4,CC1=CC2=C(C=C(N=C2C=C1)C)C(=O)NC3CCN(C3)C(C)C4=CC=CC=C4,CC1=CC2=C(C=C(N=C2C=C1)C)C(=O)NC3CCN(C3)C(C)C4=CC=CC=C4,2,1
23148,56015642,2,2,361.5,4.2,CC1=C(NC2=C1C=C(C=C2)C(=O)NC3CCN(C3)C(C)C4=CC=CC=C4)C,CC1=C(NC2=C1C=C(C=C2)C(=O)NC3CCN(C3)C(C)C4=CC=CC=C4)C,2,1
23149,56021433,2,3,361.4,3.5,CC1=CC2=CC(=C(N=C2C=C1)C)C(=O)NC(C)C(=O)NCC3=CC=CC=C3,CC1=CC2=CC(=C(N=C2C=C1)C)C(=O)NC(C)C(=O)NCC3=CC=CC=C3,2,1
23150,56039168,2,2,385.5,3.5,CC1=C(NC2=C1C=C(C=C2)C(=O)NCC3=CC=C(C=C3)CN4C=CC=CC4=O)C,CC1=C(NC2=C1C=C(C=C2)C(=O)NCC3=CC=C(C=C3)CN4C=CC=CC4=O)C,2,1
23151,56051493,2,3,376.5,3.6,CC1=CC(=C2C=C(NC2=C1)C(=O)NC3=CC=CC(=C3)CN4CCN(CC4)C)C,CC1=CC(=C2C=C(NC2=C1)C(=O)NC3=CC=CC(=C3)CN4CCN(CC4)C)C,2,1
23152,56057158,2,4,402.5,3.1,CC1=CC2=C(C=C(N=C2C=C1)C)C(=O)NC3=CC=CC(=C3)CN4CCCC4C(=O)N,CC1=CC2=C(C=C(N=C2C=C1)C)C(=O)NC3=CC=CC(=C3)CN4CCCC4C(=O)N,2,1
23153,56059121,1,3,375.5,3.6,CCN(CC1=CC=CC=C1)C(=O)CNC(=O)C2=C3C=C(C=CC3=NC(=C2)C)C,CCN(CC1=CC=CC=C1)C(=O)CNC(=O)C2=C3C=C(C=CC3=NC(=C2)C)C,2,1
23154,56059394,2,2,369.5,3.7,CCCCNC(=O)C1CCC(N(C1)C(=O)C2=CC3=C(C=C2)NC(=C3C)C)C,CCCCNC(=O)C1CCC(N(C1)C(=O)C2=CC3=C(C=C2)NC(=C3C)C)C,2,1
23155,56059549,2,2,395.5,4.2,CCCCNC(=O)C1CCC(N(C1)C(=O)C2=CC3=C(C=C2)NC4=C3CCCC4)C,CCCCNC(=O)C1CCC(N(C1)C(=O)C2=CC3=C(C=C2)NC4=C3CCCC4)C,3,1
23156,56114279,3,2,377.5,4.0,CC1=C(NC2=C1C=C(C=C2)C(=O)NCC3=CC(=CC=C3)NC(=O)CC(C)C)C,CC1=C(NC2=C1C=C(C=C2)C(=O)NCC3=CC(=CC=C3)NC(=O)CC(C)C)C,2,1
23157,56138599,2,2,349.5,4.1,CCN(C)CC1=CC=CC(=C1)CNC(=O)C2=CC3=C(C=C(C=C3N2)C)C,CCN(C)CC1=CC=CC(=C1)CNC(=O)C2=CC3=C(C=C(C=C3N2)C)C,2,1
23158,56156813,2,2,375.5,4.4,CC1=C(NC2=C1C=C(C=C2)C(=O)NCC3CCCN(C3)CC4=CC=CC=C4)C,CC1=C(NC2=C1C=C(C=C2)C(=O)NCC3CCCN(C3)CC4=CC=CC=C4)C,3,1
23159,56170381,2,2,361.4,3.5,CC(=O)N(C)C1=CC=C(C=C1)NC(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,CC(=O)N(C)C1=CC=C(C=C1)NC(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,2,1
23160,56171439,2,2,407.5,4.3,C1CCC(CC1)NC(=O)C2CCCN(C2)C(=O)C3=CC4=C(C=C3)NC5=C4CCCC5,C1CCC(CC1)NC(=O)C2CCCN(C2)C(=O)C3=CC4=C(C=C3)NC5=C4CCCC5,2,1
23163,56179481,2,3,355.4,2.1,CC(C(=O)N1CCOCC1)NC(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,CC(C(=O)N1CCOCC1)NC(=O)C2=CC3=C(C=C2)NC4=C3CCCC4,3,1
23164,56184060,2,3,357.4,2.3,CN(CC(=O)NCCCOC)C(=O)C1=CC2=C(C=C1)NC3=C2CCCC3,CN(CC(=O)NCCCOC)C(=O)C1=CC2=C(C=C1)NC3=C2CCCC3,3,1
23165,56207763,3,3,404.5,3.0,CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NCC3=CC4=C(C=C3)N(CCC4)C,CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NCC3=CC4=C(C=C3)N(CCC4)C,2,1
23166,56209041,1,2,355.5,3.0,CCN(CC)C(=O)C1CCN(CC1)C(=O)C2=CC3=C(C=C2)NC(=C3C)C,CCN(CC)C(=O)C1CCN(CC1)C(=O)C2=CC3=C(C=C2)NC(=C3C)C,2,1
23167,56229995,3,2,377.5,4.9,CC1=CC(=C2C=C(NC2=C1)C(=O)NC3=C(C=C(C=C3)C(=O)NCC(C)C)C)C,CC1=CC(=C2C=C(NC2=C1)C(=O)NC3=C(C=C(C=C3)C(=O)NCC(C)C)C)C,2,1
23168,56243783,1,3,421.5,4.8,CC1=CC2=CC(=C(N=C2C=C1)C)C(=O)NC3=CC=C(C=C3)C(=O)N4CCC5=CC=CC=C54,CC1=CC2=CC(=C(N=C2C=C1)C)C(=O)NC3=CC=C(C=C3)C(=O)N4CCC5=CC=CC=C54,2,1
23169,56244495,1,3,421.5,4.8,CC1=CC2=C(C=C(N=C2C=C1)C)C(=O)NC3=CC=C(C=C3)C(=O)N4CCC5=CC=CC=C54,CC1=CC2=C(C=C(N=C2C=C1)C)C(=O)NC3=CC=C(C=C3)C(=O)N4CCC5=CC=CC=C54,2,1
23170,56246757,3,2,375.5,3.3,C1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)NCCC(=O)NCC4=CC=CC=C4,C1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)NCCC(=O)NCC4=CC=CC=C4,2,1
23171,56248071,2,2,409.5,4.7,CC1=C(NC2=C1C=C(C=C2)C(=O)NC3=CC=C(C=C3)C(=O)N4CCC5=CC=CC=C54)C,CC1=C(NC2=C1C=C(C=C2)C(=O)NC3=CC=C(C=C3)C(=O)N4CCC5=CC=CC=C54)C,2,1
23172,56248191,2,2,395.5,4.6,CC1=CC2=C(C=C1)C=C(N2)C(=O)NC3=CC=C(C=C3)C(=O)N4CCC5=CC=CC=C54,CC1=CC2=C(C=C1)C=C(N2)C(=O)NC3=CC=C(C=C3)C(=O)N4CCC5=CC=CC=C54,2,1
23173,56250411,2,2,321.4,4.0,CC1=CC(=C2C=C(NC2=C1)C(=O)NCC3=CC(=CC=C3)N(C)C)C,CC1=CC(=C2C=C(NC2=C1)C(=O)NCC3=CC(=CC=C3)N(C)C)C,2,1
23174,56277087,2,2,369.5,3.8,CC1=C(NC2=C1C=C(C=C2)C(=O)N3CCC(CC3)C(=O)NC(C)C(C)C)C,CC1=C(NC2=C1C=C(C=C2)C(=O)N3CCC(CC3)C(=O)NC(C)C(C)C)C,2,1
23175,56283324,2,2,329.4,4.1,CC1=C(NC2=C1C=C(C=C2)CNC(=O)C3=NC=CC4=CC=CC=C43)C,CC1=C(NC2=C1C=C(C=C2)CNC(=O)C3=NC=CC4=CC=CC=C43)C,2,1
23177,56296208,3,3,404.5,2.9,CC1=C(NC2=C1C=C(C=C2)C(=O)NC3=CC=CC=C3CN4CCCC(C4)C(=O)N)C,CC1=C(NC2=C1C=C(C=C2)C(=O)NC3=CC=CC=C3CN4CCCC(C4)C(=O)N)C,2,1
23178,56323767,3,3,404.5,3.2,CC1=CC(=C2C=C(NC2=C1)C(=O)NC3=CC=C(C=C3)CN4CCCC(C4)C(=O)N)C,CC1=CC(=C2C=C(NC2=C1)C(=O)NC3=CC=C(C=C3)CN4CCCC(C4)C(=O)N)C,2,1
23179,56343199,3,3,440.5,3.1,CCN1C2=C(C=C(C=C2)C=CC(=O)NC3=CC=C(C=C3)C(=O)NCC(=O)N)C4=CC=CC=C41,CCN1C2=C(C=C(C=C2)/C=C/C(=O)NC3=CC=C(C=C3)C(=O)NCC(=O)N)C4=CC=CC=C41,2,1
23180,56354716,3,3,418.5,3.6,CC1=CC(=C2C=C(NC2=C1)C(=O)NC3=CC=C(C=C3)CCN4CCC(CC4)C(=O)N)C,CC1=CC(=C2C=C(NC2=C1)C(=O)NC3=CC=C(C=C3)CCN4CCC(CC4)C(=O)N)C,2,1
23181,56354997,1,1,292.4,4.5,CC1=CC=C(C=C1)N(C)C(=O)C2=CC3=C(C=C(C=C3N2)C)C,CC1=CC=C(C=C1)N(C)C(=O)C2=CC3=C(C=C(C=C3N2)C)C,2,1
23182,56361795,3,4,433.5,3.4,CC1=CC(=C(C=C1)NC(=O)NC(=O)CN2CCN(CC2)C(=O)C3=CC4=CC=CC=C4N3)C,CC1=CC(=C(C=C1)NC(=O)NC(=O)CN2CCN(CC2)C(=O)C3=CC4=CC=CC=C4N3)C,4,1
23183,56362774,1,2,389.5,4.8,CC1=C(NC2=C1C=C(C=C2)C(=O)N3CCCN(CC3)CCCC4=CC=CC=C4)C,CC1=C(NC2=C1C=C(C=C2)C(=O)N3CCCN(CC3)CCCC4=CC=CC=C4)C,2,1
23184,56410588,3,3,416.5,3.4,C1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)NC4=CC=CC=C4CN5CCCC5C(=O)N,C1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)NC4=CC=CC=C4CN5CCCC5C(=O)N,2,1
23185,56433977,2,2,359.5,4.6,C1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N4CCC(C4)NC5=CC=CC=C5,C1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N4CCC(C4)NC5=CC=CC=C5,2,1
23186,56435482,3,2,391.5,4.2,CC1=C(NC2=C1C=C(C=C2)CNC(=O)C(C3=CC=CC=C3)NC(=O)CC(C)C)C,CC1=C(NC2=C1C=C(C=C2)CNC(=O)C(C3=CC=CC=C3)NC(=O)CC(C)C)C,2,1
23187,56460064,1,2,351.5,3.8,C1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N4CCC(CC4)N5CCCC5,C1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N4CCC(CC4)N5CCCC5,2,1
23188,56471329,1,2,333.4,3.7,CC1=C(NC2=C1C=C(C=C2)C(=O)N3CCN(C4=CC=CC=C4C3)C)C,CC1=C(NC2=C1C=C(C=C2)C(=O)N3CCN(C4=CC=CC=C4C3)C)C,2,1
23190,56474401,2,2,417.5,4.3,CC1=C(NC2=C1C=C(C=C2)CNC(=O)C3CC4=CC=CC=C4CN3C(=O)CC(C)C)C,CC1=C(NC2=C1C=C(C=C2)CNC(=O)C3CC4=CC=CC=C4CN3C(=O)CC(C)C)C,3,1
